user_name,emp_name,email_id,phone_number,emp_address,emp_password,emp_role,salary,fired,skill
Matthew Duarte,Justin Jones,jeffreymorris@example.net,(429)828-8551,"26628 Jake Rue Apt. 084
Allenport, VT 16799",9d@a8Lnip1,manager,55946,False,trainee-manager
David Cervantes,Erin Serrano,monica09@example.net,959-513-3749,"57383 Rhonda Highway Suite 070
Leehaven, MA 08834",^xlSRTi)4x,manager,67741,False,cleanliness-manager
Kyle Neal,Amy Ryan,ebradley@example.org,+1-232-294-6899x27314,"25742 Lorraine Knoll Suite 432
East Gregory, CT 87030",*L0wJIFvUC,manager,48407,False,trainee-manager
Andrew Barber,William Reyes,moorecynthia@example.com,345-446-2815,"Unit 0266 Box 8496
DPO AP 47162",xq!4U6v2K3,manager,68162,False,head-manager
Daniel Medina,Susan May,robert56@example.com,803.792.6863x364,"804 Zamora Center Suite 851
Lake Troy, ND 62710",Df!AHRix%5,manager,40517,False,attendant-manager
Christopher Zavala,Glenn Jennings,phyllisedwards@example.com,188.066.3647x017,"26368 Sean Route
Meganfort, VA 16932",!)(!$QWh(9,manager,43692,False,stock-manager
Devon Ellis,Susan Kim,linda83@example.net,722-773-9828x800,"7875 Thompson Crest
Lake Michaelburgh, TN 83015",*1@Z(Zf58n,manager,54959,False,head-manager
James Butler,Joseph Alexander,woodvickie@example.net,+1-960-182-2888x830,"92202 Martinez Port Suite 626
Leeshire, ND 56449",EmzVk_Di%4,manager,31531,False,trainee-manager
Jose Bennett,Anna West,wmoore@example.org,(783)671-8801x717,"365 Johnson Loop Suite 439
West Logan, UT 48234",@2A7IUvlP&,manager,52380,False,chef-manager
Stephanie Sanders,Bryan Sullivan,wwilliams@example.net,8602453519,"56259 Joyce Forest Apt. 010
North Robertmouth, MI 65203",A_@4uE!jrG,manager,71469,False,head-manager
Joe Lopez,Alicia Franklin,joannehowell@example.com,623.144.9917x4866,"21444 Mcclain Motorway Apt. 506
Shellyberg, FL 42553",&Mb6XvgqgR,manager,70947,False,attendant-manager
Garrett Marsh,Mary Leonard,gpaul@example.com,742-164-7315x214,"729 Shari Grove
Gonzalesburgh, NE 05092",d%Lm5VGs_#,manager,79077,False,db-manager
Roger White,Yesenia Perez,andrewcollins@example.org,120.050.4355,"1665 Matthew Station
Lawrencefort, NM 75679",(7q9OHgp_K,manager,41385,False,chef-manager
Jason Rice,Daniel Combs,timothyhamilton@example.org,745-399-6984x81639,"221 Butler Lights Suite 947
Williamsland, WI 42584",973O*Syr)3,manager,38171,False,hr-manager
Jake Mcdonald,Laura Harvey,aosborne@example.com,8072066657,"13199 Brian Course
Jessicamouth, OR 08199",+7Dsoe@OAH,manager,79679,False,stock-manager
Oscar Munoz,Dan Curtis,houstonkimberly@example.org,+1-987-449-2368x9816,"46712 Amanda Groves
Adamstad, WA 22453",3JmVbYjo(6,manager,64308,False,cleanliness-manager
Kristina Gallegos,Danny Howard,victoria93@example.org,(563)843-5642x404,"17790 Garza Turnpike
New David, UT 34881",R&3(+nEt2#,manager,53279,False,hr-manager
Edward Massey,Kenneth Solis,thompsonjustin@example.net,+1-421-586-3047x6846,"1023 Michelle Points
West Ericport, UT 41678",uV7DxEDGG!,manager,54643,False,attendant-manager
Adam Perez DDS,Ronald Murphy,wwalker@example.com,9945871292,"659 Anderson Hollow
Beckshire, AK 29578",@9Y$DeT2^b,manager,67691,False,hr-manager
Ryan Rivers,Christopher Adkins,kingebony@example.net,856-356-8036,"59286 Gloria Tunnel
Christianbury, OH 06112",_5LeUZ1tuS,manager,38516,False,attendant-manager
Lindsey White,Gregory Mendez,laurafinley@example.org,001-662-577-0404x37128,"405 Jones Cove Apt. 136
Port Paul, KS 44334",*2gAUjToy+,manager,40158,False,attendant-manager
Darren Boone,Thomas Morgan PhD,stephen85@example.com,+1-039-425-0375x126,"188 Cheryl Mill Suite 449
North Brianberg, AK 21659",V5&l@N)C)s,manager,42449,False,stock-manager
Jason Taylor,Brandon Morales,mlong@example.net,659-991-4778x3080,"USCGC Anderson
FPO AP 06826",gp3Z1jttW),manager,51980,False,cleanliness-manager
William Vargas,Carrie Bryan,robertmiller@example.org,001-128-075-2941x6116,"2676 Miller Rapid
Jessicaville, MS 77161",#d9ORqjF0+,manager,37970,False,head-manager
Patrick Turner,Steven Serrano V,jillblack@example.net,+1-065-993-1224x0765,"PSC 6354, Box 2471
APO AE 71400",m^4hY&WErq,manager,74234,False,attendant-manager
Sean Foley,Kenneth Garcia,khill@example.com,001-200-585-3850x28500,"39443 Chambers Hills Apt. 600
New Georgeton, NC 41541",omNXpeBt^6,manager,50190,False,attendant-manager
Robin Turner,Brian Lee,miguel84@example.org,458-343-9813x6365,"USCGC Foley
FPO AE 31608",ES&9#5UsjO,manager,30082,False,chef-manager
Mary Willis,Alexander Johnson,james97@example.net,352.280.9700x7362,"2393 Jennifer Heights
Port Christine, KY 55695",P_to8QOuu@,manager,65390,False,stock-manager
Ms. Crystal Woods,Jessica Chapman,moranrobert@example.com,001-169-841-4193x5241,"2829 Mary Shore Suite 100
North Michael, KY 93758",RZ9YQ*qr@8,manager,70887,False,trainee-manager
Gabriela Clark,Candice Wang,peterspatricia@example.com,+1-160-131-8301,"937 Christopher Mountain Apt. 897
East Erik, MI 39976",F71*XjFq*4,manager,35989,False,db-manager
David Cook,Mr. Walter Frank,aaron64@example.com,030.380.5576x1281,"0297 Stephanie Cliffs
Jenniferburgh, KY 02263",i#N45xXcHr,manager,51627,False,attendant-manager
Gail Webster,John Clayton,jesse52@example.org,001-151-404-3280x648,"21470 Brianna Pass Apt. 780
Lake Charles, MO 78075",$ZH6H)xb!0,manager,51141,False,cleanliness-manager
Sean Diaz,Erica Olson,chapmanjoyce@example.org,(290)075-6633,"713 Cindy Walks Suite 013
North Deborahberg, NY 74146",Vi24Wn8l^T,manager,30839,False,head-manager
Kristi Clark,Tracy Ford,staffordwilliam@example.net,+1-722-372-0369,"525 Debra Shore
South Richardbury, NJ 02942",@3QJRwo40%,manager,73526,False,cleanliness-manager
Christina Harris,Christopher Decker,vwebb@example.org,(381)778-7901x997,"708 Knight Spurs
Eriktown, LA 58417",*0Ct410n)L,manager,52336,False,attendant-manager
Logan Smith,Andrea Hall,donnapowers@example.org,600.103.9948x6127,"911 Joshua Via
Paulhaven, WI 22218",&5SLpSF3Y*,manager,57644,False,chef-manager
Alison Giles,Jason Washington,yflores@example.com,811-538-4496,"22612 Perez Spurs
West Ericstad, SD 12110",%GG%tigx65,manager,61362,False,attendant-manager
Kimberly Richards,Rachel Morales,howardrachel@example.net,086.625.3054,"98647 Brian Court
Gardnerfurt, NC 05520",b^5Ul29ehP,manager,76166,False,head-manager
Christina Clark,Christopher Carpenter MD,gonzaleznicole@example.org,(930)767-6118x3835,"USNV Perez
FPO AA 43171",Mk#RzF6Z_8,manager,30723,False,hr-manager
Kimberly Vargas,Andrea Smith,wadetimothy@example.com,+1-601-973-4396x51791,"310 Nancy Key
Hinesberg, WA 10005",9#4Ajq!j!l,manager,64003,False,stock-manager
Ashley Garcia,Neil Campbell,jillianjones@example.org,805-800-4358,"6415 Dana Mews
Simpsonburgh, ID 29121",%MSKEa*q93,manager,55347,False,hr-manager
Deanna Ferguson,Deborah Davis,tonicastro@example.com,944.328.8892,"271 Steven Terrace Apt. 481
Lake Wendyville, KS 80135",)IZrDzgIM1,manager,59488,False,head-manager
Jason Wang,Barbara Gibbs,gwilliams@example.org,+1-240-469-4951x1623,"1294 Crystal Wall Suite 909
Sylviashire, WA 46583",+jg0N+mY!T,manager,54198,False,cleanliness-manager
Allison Williams,Katie Howard,foleycharles@example.com,554-547-3497x833,"88890 Dawn Forge Suite 358
Stephenberg, KY 25511",@p_Ftk8_L7,manager,67514,False,attendant-manager
Daniel Jones,Linda Webb,bstephenson@example.com,604-895-7941,"79695 Adrian Groves
Millerland, KS 21972",+t4To#pN#(,manager,40898,False,attendant-manager
Nicholas Reyes,Ryan Wong,zmercado@example.net,+1-098-146-5745,"3768 Campbell Lodge
West Victoriamouth, AL 21722",#gpUBL@t#7,manager,77718,False,cleanliness-manager
Kimberly Garcia,Sarah Frye,tonyamoore@example.com,+1-933-525-4899x345,"838 Melissa Creek
Feliciamouth, PA 59764",@^5LVCxi!t,manager,69800,False,hr-manager
Connie Johnston,Aaron Clark,zalvarez@example.org,(609)839-9390,"USNS Hensley
FPO AA 71290",R*bD48X@)e,manager,40898,False,head-manager
Adrienne Knight,Tammy Gibbs,lclements@example.org,001-035-966-3053x40546,"64265 Grace Burgs
Lake Ricky, TX 37955",%^5_t5geAG,manager,38040,False,chef-manager
Tiffany Lopez,James James,nicholasmyers@example.net,(309)638-2345x14022,"297 Miranda Tunnel
Donaldside, MT 63811",J$Voy8qs)9,manager,45538,False,attendant-manager
Pamela Thompson,Amanda Wood,kimberly08@example.net,429-593-9560,"USS Austin
FPO AA 59088",W_2S(sKyPh,manager,69718,False,stock-manager
Jake Casey,Jessica Huerta,taylorwilliam@example.com,(795)849-1373,"7154 David Square Suite 505
East Andreamouth, CO 24113",qd0XzwPs(3,manager,59350,False,chef-manager
Susan Perez,Todd Woodard,howethomas@example.org,599.225.3489x448,"15805 Martinez Plaza
Hernandezfurt, WA 99026",#a9LSF8x1p,manager,44143,False,hr-manager
Timothy Ramsey,Heidi Cooper,ann82@example.com,(014)126-1522x94287,"70312 Robinson Ridges Apt. 929
North Claytonchester, ID 45646",_0^CDgv8XS,manager,64937,False,hr-manager
Alan Flores,Dr. Mary Lambert,ytanner@example.org,343.147.4837,"696 Tracy Row
Kristinafurt, WY 91058",+Qm&vrTW3l,manager,58115,False,hr-manager
Jeremiah Moran,Roger Small,barnesterri@example.com,851.426.6076x29258,"PSC 5031, Box 7086
APO AE 90969",)Bw8Oq%q*r,manager,68183,False,cleanliness-manager
Alexa Wallace,Stanley Campbell,sfrey@example.com,+1-015-431-2077x297,"Unit 2866 Box 4694
DPO AP 16187",QY7yFz1fw@,manager,66244,False,attendant-manager
Robert Barker,Shawn Turner,karenjohnson@example.org,395.990.0785x081,"549 Jones Corners
New Justinside, IL 34254",B4(B9juf#8,manager,40152,False,hr-manager
Sydney Diaz,Melissa Martin,julie39@example.org,195-668-8258x4823,"608 Hernandez Valleys Suite 094
Mendozatown, MA 09367",G^9w8#Hx*(,manager,65652,False,trainee-manager
Calvin Aguirre,Matthew Carter,gregory50@example.com,(813)331-8933x64029,"92087 Paul Mountains
Averybury, OK 98977",3Hs!Mlx7@U,manager,35037,False,chef-manager
Joseph Burns,Richard Carr,jennifer93@example.org,2860294432,"72353 Nguyen Fort Apt. 796
Michaelside, WI 69018",(b4xDdsbnH,manager,56796,False,db-manager
Cheryl Moore,Gregory Jenkins,stephanienash@example.net,001-554-338-0365x9157,"USNS Smith
FPO AP 82278",YqQh*^MC%0,manager,58049,False,chef-manager
Jesse Clark,Carrie Jackson,marvin81@example.net,(461)410-8011x83151,"00628 Aguilar Curve Suite 505
Christinehaven, MT 93960",Un#74Cxz5d,manager,58321,False,chef-manager
Alexandria Smith,Zachary Long,dawn48@example.com,(328)070-4296,"PSC 8814, Box 8095
APO AP 82716",6yB_3RNcH*,manager,36353,False,attendant-manager
Connie Jackson,Richard Anderson MD,browntara@example.org,001-849-440-2470x45131,"239 Martin Club Apt. 899
New Johnmouth, OK 84254",(y5Rn1Hph5,manager,31382,False,chef-manager
Stephanie Mercado,Walter Reyes,rowens@example.org,(725)354-4631,"3682 Fields Square Suite 349
Port Amy, DE 18580",jkWAfEuN_6,manager,62992,False,attendant-manager
Heidi Rivera,Jesse Herring,priscillahenderson@example.net,954.095.0505x392,"39972 Barber Crest
New Christinebury, CT 08812",7F2)4M$lg#,manager,40997,False,attendant-manager
Brittany Wilson,Linda Anderson,cblanchard@example.com,(603)121-2359x5232,"250 Eric Burg
West Christopherbury, DC 49503",u+#D3yYf!h,manager,40762,False,db-manager
Christopher Warren,Tracy Brown,laura13@example.com,(265)341-6496x546,"52362 Jason Summit
New Tiffany, CT 01716",#1Sh00e2)j,manager,49839,False,db-manager
Aaron Dunn,Kevin Ali,eduarte@example.com,509-392-6048x549,"PSC 4192, Box 0008
APO AE 39797",V!i4MvWz_H,manager,75375,False,chef-manager
Dennis Harris,Benjamin Gomez,nortiz@example.org,+1-374-711-7004,"333 Murphy Drives Suite 161
Lake Brandon, MD 96979",&7Bq0y5g!$,manager,62521,False,attendant-manager
Ann Garcia,Kelly Lawrence,zhawkins@example.net,001-129-588-1020x68599,"PSC 4306, Box 9639
APO AE 40296",x8Ddq8IQ!t,manager,56722,False,cleanliness-manager
Reginald Hobbs,Christopher Cook,christina55@example.net,6212548888,"585 Teresa Crossing Suite 268
Matthewsberg, PA 31262",$H2RgioL3q,manager,70891,False,chef-manager
Vanessa Morton,Amy Knox,ijimenez@example.com,909-654-3597x6350,"40002 Michelle Turnpike Apt. 981
Millschester, AK 19675",u05CtOyP^W,manager,51817,False,db-manager
Michael Wilkinson,Andrew Bernard,mark99@example.com,(431)136-8259,"803 Johnson Forest Apt. 070
South Timothychester, AL 93681",*nE3zZbd2r,manager,40993,False,head-manager
Alejandro Palmer,Mr. Louis Hall MD,lawrence11@example.net,001-374-570-9068x5639,"20376 Thompson Course Suite 625
East Molly, AK 27238",^(1SjedBu2,manager,50388,False,chef-manager
Michelle Nelson,Dr. James Wheeler,moorecynthia@example.com,(684)903-1418x0177,"01682 Michele Ranch
Santoston, SD 92895",#2d5FPfKod,manager,71820,False,cleanliness-manager
Dale Rush,Jennifer Miller,nicole04@example.net,1472240392,"2275 Rose Track
Samueltown, CA 14324",$0YtpenAde,manager,61917,False,db-manager
Dana Barnes,Kyle Alvarado,michael68@example.com,288-209-5194x02602,"USCGC Miller
FPO AE 19245",%164BlQaGi,manager,64626,False,hr-manager
Logan Jones,Brandon Schneider,xharrington@example.com,308-133-6674x198,"PSC 3191, Box 2958
APO AA 75678",+y+0S&eh!1,manager,33460,False,stock-manager
Michelle Jacobs,Rachel Lara,omar00@example.net,013.736.3636x020,"985 Dawn Station
North Lukeland, AR 86265",Cg1&XkVJY*,manager,76689,False,chef-manager
Chloe Martin,Gary Henderson,ohayes@example.com,(122)137-1231x64487,"00027 Erica Lights
North Marioborough, AL 03003",0(jTA1yh#m,manager,73699,False,attendant-manager
Zachary Johnson,Tina Rush,kingjames@example.com,(333)521-2178x065,"40923 Jamie Hills
West Cameronfurt, TX 83629",*wDd%sGu8%,manager,30116,False,cleanliness-manager
Julie Bailey PhD,Eric Meyer,shawn26@example.org,+1-799-626-6311x96369,"0473 Arnold Dam Suite 727
South Matthewton, NH 13710",S8Fn4%Cl@1,manager,62017,False,cleanliness-manager
Jacob Dominguez,Heather Moore,swood@example.com,553-804-5034x698,"157 Juan Lakes
East Robinstad, OH 75719",r%U2GyZx%$,manager,59034,False,trainee-manager
Aaron Clark,Alexis Sanford,unichols@example.org,214-291-9188x00253,"97730 Roberts Camp
New Victor, CT 27605",Hn6RR4r(+q,manager,64636,False,cleanliness-manager
Brett Ross,Doris Sexton,lauren96@example.com,742.864.0903,"Unit 3544 Box 6992
DPO AP 29883",F8gDHEXi_m,manager,61522,False,trainee-manager
Daniel Washington,Dr. Jessica Jones MD,johnsonedward@example.org,001-219-529-5080x1376,"56812 Brown Port Suite 752
Johnsonview, IL 58434",+02qXi#KM6,manager,34451,False,attendant-manager
Randy Spencer,Benjamin Harris,hwang@example.com,865-520-9821x8868,"89555 Washington Lodge Apt. 747
Garciamouth, ND 99352",OA5pN0Tr+n,manager,33954,False,stock-manager
Jennifer Ward,Mr. Kevin Hernandez,wallmarc@example.com,2661016757,"24252 James Shoals
Greenton, NC 47326",+t9NAuMu8%,manager,43878,False,cleanliness-manager
Michael Ho,Tiffany Salazar,marco10@example.com,739-064-2166x430,"444 Perry Pines Suite 258
New Gabrielaton, MA 79798",sNVXw2EpX$,manager,43255,False,attendant-manager
Pamela Chavez,Sara Molina,tgriffith@example.net,269-215-4508,"USNS Andrade
FPO AE 09506",%U7V8P5cP1,manager,71845,False,trainee-manager
Alexandra Lucas,Sara Obrien,sara96@example.com,970.304.9734,"8029 Brown Views Apt. 616
East Kelsey, NC 85563",7@1C3uYW+!,manager,37516,False,attendant-manager
Jeffrey Fox,Erica Gardner,jenny54@example.com,(730)628-6512,"1459 Wood Springs
Thomasstad, ID 43167",&7QXQhrLa+,manager,75609,False,stock-manager
Damon Harris,Zachary Mcdonald,fjohnson@example.org,0708423663,"574 Stanley Ferry
Brandonland, PA 94489",!N5Tqa4x6j,manager,30249,False,hr-manager
Gabriel Reynolds DVM,Daniel Patterson,brownjanet@example.com,1891591161,"3686 Christopher Meadows
East Tracyfurt, KY 33999",y!W9Y2Nc)O,manager,53357,False,db-manager
Tiffany Reynolds,Angel Jackson,acox@example.com,3406856868,"455 Allison Shore Suite 917
North Josephstad, WY 43133",$h07B30n(N,manager,46842,False,trainee-manager
Ashley Jacobs,Franklin Key,troybailey@example.com,(219)636-5730,"1238 Carl Rapid
Lake Vickichester, TX 61031",t&71#%Wj!$,manager,62995,False,hr-manager
Levi Rivera,Rebecca Richardson,jhernandez@example.org,(051)011-7421x70330,"1163 Estrada Route Apt. 893
Port Melissa, AK 92491",I9dOFDij_e,manager,55669,False,chef-manager
Sean Lopez,Melissa Johnson,adrian55@example.org,466-602-8672,"64617 Amanda Junction
Jenniferland, AZ 80061",Q0Eqw8I)%I,manager,41758,False,attendant-manager
Terri Smith,Taylor Edwards,melanie33@example.org,+1-620-713-7885x9665,"04449 Jeffrey Walk
Port Joseph, RI 72571",77OsBj**)o,manager,49098,False,head-manager
Barry Owen,Gregory Long,stephaniesmith@example.com,+1-040-217-7614x32912,"3705 Matthew Circle
Port Travisland, SD 76250",+dFfZmjZ5d,manager,67831,False,chef-manager
William Smith,Todd Walker,michellemiller@example.net,+1-253-531-2969,"66694 Amy Flat Apt. 556
Stevensville, FL 98670",PM5YNs#y)#,manager,53137,False,hr-manager
Lisa Hunt,Jasmine Morris,xfisher@example.com,(461)215-0589x81075,"96760 Walton Valley Suite 917
Arellanohaven, PA 93678",jI1Rfzb($M,manager,79558,False,attendant-manager
Matthew Knox,Eric Obrien,klopez@example.com,+1-832-175-9968x8777,"235 John Summit
Lake Christopherville, NC 74790",@bEK+8Sry2,manager,31092,False,head-manager
Michelle Brown,Theresa Garcia,scottmann@example.net,8475344461,"4775 Daniel Squares Suite 416
North Ebonyside, AL 32373",%(QbtXi^c8,manager,58827,False,db-manager
James Jackson,Maria Harvey,matthewgutierrez@example.org,(630)354-2220x4405,"2278 Tucker Fork
Walkerfort, MI 03692",#3K8NUeZeM,manager,69319,False,cleanliness-manager
Roger Pierce,William Flores,chandlercrystal@example.com,+1-374-633-6883,"Unit 4780 Box 1585
DPO AE 04139",R286AJnc!3,manager,63756,False,stock-manager
Jeffrey Weber,Dr. Ryan Miller MD,huangkevin@example.org,562-096-0119,"12503 Michael Ways
Jenniferport, SC 54214",)gfm61Kl2V,manager,30284,False,cleanliness-manager
Bailey Huff,Kyle Jones,nrobles@example.org,(999)582-3646,"042 Heather Road Apt. 407
Lake Markshire, GA 74372",t%9OdSx$(S,manager,72389,False,head-manager
Richard Rice,Melissa Garza,kleinalexander@example.com,+1-514-552-9587x69805,"099 Palmer Village
East Edwardville, NV 36986",&*2P0wmNL!,manager,66838,False,attendant-manager
Christina Andrews,Manuel Lewis,kallen@example.net,001-946-857-9110x04667,"577 Tina Motorway Apt. 367
Cynthiaside, MS 39486",^dc2Mpjx&9,manager,31058,False,stock-manager
Richard Rasmussen,Anna Schneider,jeremy98@example.net,297.345.5094,"9953 William Groves
Lake Ericshire, SC 53113",Zw&M(9Ey3i,manager,53667,False,hr-manager
Devin Munoz,Wayne Massey,meyeralvin@example.com,001-845-524-1825x9851,"72594 Franklin Green
Randybury, MS 36612",q@1B@f#s&Y,manager,56259,False,hr-manager
Michele Rodriguez,Sarah Kennedy,jonestina@example.com,725-071-1764x86664,"Unit 8079 Box 7673
DPO AE 76779",bsYsrpxg^3,manager,41320,False,attendant-manager
Matthew Greene,Michelle Torres,adamsmith@example.net,(106)432-9068,"31897 Perez Lights
New Timothy, IA 27909",sMB80IbgV),manager,59031,False,attendant-manager
Rebecca Bowers,David Green,uharper@example.net,001-777-925-8914x6319,"Unit 8486 Box 1104
DPO AE 40045",h8rSOU7o*y,manager,76486,False,cleanliness-manager
Jeffrey Green,Amanda Taylor,charrington@example.org,001-144-825-2725x690,"0250 Jason Coves
South Jessica, NV 73240",+1VSHsGqK+,manager,34648,False,attendant-manager
Stacey Gonzalez,Ethan Lang,jenniferbates@example.com,176-980-3101,"35531 Austin Street Apt. 114
New Oliviatown, NY 51739",sf+1m8Vbbt,manager,75730,False,chef-manager
Benjamin Jackson,Lance Hernandez,juan73@example.net,(184)019-1284x27667,"931 Stephanie Expressway Apt. 985
East Mindy, PA 63786",(1TnGUFEoj,manager,68918,False,cleanliness-manager
Kevin Curtis,Gregory Johnson,john12@example.com,001-209-187-5152x7937,"USNS Castillo
FPO AE 01818",%WNRVvUC2x,manager,79247,False,head-manager
Alexandra Hampton,Brian Rogers,shannonstevenson@example.net,093-303-7150x1463,"72326 Pacheco Manors Suite 134
Lake Angelaland, CO 17828",P%3RGei9#3,manager,66615,False,db-manager
Gina Robinson,Patrick Johnson,brownjoel@example.com,169-509-1500x50932,"592 Bailey Walk
Lake Robert, TX 14101",$@6(QH%@mk,manager,65575,False,attendant-manager
Kristy West,Kenneth Goodwin,yreid@example.org,+1-874-625-8416x752,"Unit 2320 Box 3488
DPO AP 60519",u^4V+vhUQP,manager,37436,False,head-manager
Jerry Holloway,Molly Gordon,lindarosales@example.org,001-148-957-7883x29201,"53219 Rodriguez Plains
Lake Thomas, WI 16579",&8FXlNAxcb,manager,59836,False,db-manager
Kimberly Pacheco MD,Nicholas Sanchez,johnny27@example.com,332-153-4533x11076,"638 Dickerson Knoll Apt. 806
Wrightfurt, LA 14479",gW#H3Hcq)M,manager,74844,False,stock-manager
Kevin Newman,Hannah Johnson,mahoneykimberly@example.net,(886)245-7558,"USNV Taylor
FPO AA 37541",hUi7Zsfn$5,manager,70028,False,hr-manager
Justin Willis,Bianca Powers,kellirussell@example.com,+1-282-553-6669x872,"USNV Black
FPO AA 50309",35a$Fi5Y&7,manager,50818,False,chef-manager
Denise Miranda,Kyle Jackson,matthew22@example.net,5148921743,"84756 Mcbride Crescent Apt. 112
Nicolebury, NM 49558",_u4WufNedL,manager,73731,False,db-manager
Frank Perez,Bryan Ross,ramirezfelicia@example.com,(085)773-1207,"Unit 3552 Box 6133
DPO AA 06698",Z#E#7DjGN9,manager,40423,False,attendant-manager
Erin Mullins,Jesus Johnson DDS,thomaseric@example.net,678.034.1307x17309,"610 Gregory Unions Apt. 753
Joeville, RI 55707",kM!E9PuW7M,manager,32191,False,head-manager
Destiny Harris,Sonya Spence,michele43@example.com,(986)498-5943x5296,"9296 Johnson Views
Parkerstad, AZ 60127",N)0mUai3QT,manager,48311,False,db-manager
Jason Johnson,Christopher Rodriguez,scottjennifer@example.org,450-824-0669,"697 Turner Haven Apt. 652
Douglasland, NV 71884",2(vI4CFeU7,manager,42850,False,trainee-manager
Christine Burke,Ashley Robertson,villathomas@example.org,516-198-5090x42757,"5284 Elizabeth Locks
Port Traci, AR 34909",o1HtEhv3$t,manager,55086,False,attendant-manager
Annette Garcia,Mrs. Jennifer Smith,wujennifer@example.net,+1-835-243-2749x6098,"210 Tiffany Rapids Apt. 867
Port Lisa, NM 20592",oUOCzVVe^2,manager,64998,False,cleanliness-manager
Wyatt King,Troy Farrell,nicholas31@example.net,080-079-1179,"58228 Amber Summit Suite 605
West Angela, AR 38074",4S10WeTu!Y,manager,59524,False,chef-manager
Allison Nelson,Katherine Navarro,bgarcia@example.net,3042216442,"98453 Thompson Orchard Suite 765
West Stephanie, MT 36750",t0Cs2uAb^r,manager,73434,False,trainee-manager
Cynthia Santos,Jason Beck,scott83@example.net,(339)848-3703x22250,"PSC 9657, Box 7723
APO AA 12635",*I7^WNxv0),manager,38173,False,hr-manager
Devin Hatfield,Denise Morris,christopherclark@example.com,549.518.3511,"2702 Albert Freeway Apt. 930
East Nathan, ND 10148",X8^WaQHr(5,manager,61517,False,head-manager
Steven Mason,Robert Davenport,delgadoaaron@example.com,132.207.9127,"10317 Steven Plains Apt. 499
North Patrick, GA 21584",!3z)*ZQn#5,manager,72660,False,cleanliness-manager
Amanda Campos,Richard Sandoval,joneselizabeth@example.org,001-773-221-6595x894,"1482 Curtis Pass
South Nicholas, TN 11442",E&4)1RId@%,manager,61196,False,chef-manager
Sarah Schmidt,Kenneth Thomas,sarahallen@example.org,364.441.8006,"8145 Heather Squares Suite 384
Ericaton, ND 89814",z0fZe9om*3,manager,34435,False,stock-manager
Lynn Lin,Ricardo Johnson,michael65@example.net,884.815.5017,"463 Scott Manors Suite 117
Catherineton, MI 35433",2_0#KTT(1f,manager,48473,False,head-manager
Ricky Lee,Justin Good,cordovadustin@example.com,660.408.5512,"0947 French Crossing Suite 362
West Mckenzieberg, LA 09546",)IP6DUhg_4,manager,43459,False,head-manager
Melissa Stokes,Susan Rosario,gramirez@example.com,+1-331-075-7092,"752 Bryan Cliffs
South Michaelshire, MO 45201",d4YGhu(!+3,manager,78812,False,db-manager
Jeremy Edwards,Michael Mueller,gortiz@example.com,+1-297-396-8757,"502 Alisha Expressway
Blakeland, VT 16182",ha5EcFZAM+,manager,42468,False,db-manager
Anthony Rodriguez,Devin Zamora,rodriguezjames@example.com,1042824377,"3372 Newman Streets
Lake Caroline, LA 99565",JxxFqwuz%7,manager,45981,False,chef-manager
John Campbell,April Jackson,marymitchell@example.net,113.244.1273x9306,"PSC 6285, Box 6525
APO AA 97128",@vs8IaSGXX,manager,32539,False,chef-manager
Alfred Ross,Kevin Olson DDS,qandrews@example.com,3130990930,"986 Jorge Burg Suite 887
Tylerchester, AK 85869",ku)I4UF8#2,manager,72167,False,chef-manager
Peter Wise,Morgan Diaz,michele15@example.com,418.803.3757x58012,"Unit 4617 Box 4293
DPO AP 12490",P!Z3Se)n!o,manager,30817,False,hr-manager
Katrina Brandt,Jeffrey Dixon,crawforddawn@example.org,1286518296,"71127 David Mall Apt. 847
West Amyton, VA 23156",3p^S+vLc*T,manager,63726,False,chef-manager
Matthew Campbell,Douglas Morris,rzhang@example.com,486.369.7746,"3855 Lynch Plains Apt. 211
Watsonburgh, MS 23749",r26I1x7Q@w,manager,44198,False,stock-manager
Bryan Lee,Rachel Willis,brianestrada@example.org,(110)185-6573x0607,"8442 Perez Roads
Melissaport, WA 22892",+9NyY6!LOG,manager,33199,False,attendant-manager
Nicholas Mcbride,Mary Hopkins,glennwilson@example.org,+1-448-060-4599x48939,"9264 Carrillo Rue Apt. 754
Lake Michaelborough, FL 04777",(fjtcY9$16,manager,78570,False,attendant-manager
Matthew Evans,Jamie Rogers,idunn@example.org,+1-141-933-0774x235,"0551 Melissa Corners Apt. 948
South John, NM 08986",&kZP1InQ(0,manager,30070,False,cleanliness-manager
Joseph Perry,Thomas Nguyen,collinsamy@example.org,001-189-707-1388x02802,"0037 Sparks Park Suite 464
Port Markstad, ID 07540",b*58KMteM_,manager,46630,False,head-manager
Allison Holmes,Samantha Gould,ameza@example.org,+1-123-790-1449x762,"7488 Morgan Square Suite 807
Anitaburgh, DC 05956",^(VXwln_u1,manager,66758,False,attendant-manager
Brandon Neal,Jennifer Aguirre,robertflores@example.org,403.633.2304,"83393 Sarah Extension
Port Williambury, IN 71459",&ScG1gjq55,manager,52777,False,head-manager
Jeremy Rivera,Jennifer Myers,daniel88@example.com,423-460-8124x4921,"295 Ricky Avenue Apt. 689
Gillton, MT 93233",HaXwVLNL#7,manager,64209,False,cleanliness-manager
